Sr No,timestamp,act379,act13,act279,act323,act363,act302,latitude,longitude,FIR
0,28-02-2018 21:00,1,0,0,0,0,0,22.73726,75.875987,FIR2$
1,28-02-2018 21:15,1,0,0,0,0,0,22.720992,75.876083,FIR76$
2,28-02-2018 10:15,0,0,1,0,0,0,22.736676,75.883168,FIR91$
3,28-02-2018 10:15,0,0,1,0,0,0,22.746527,75.887139,FIR44$
4,28-02-2018 10:30,0,0,1,0,0,0,22.769531,75.888772,FIR100$
5,28-02-2018 14:15,0,0,0,1,0,0,22.735218,75.913366,FIR54$
6,28-02-2018 08:00,0,0,0,0,1,0,22.736766,75.908579,FIR96$
7,28-02-2018 03:30,0,0,0,1,0,0,22.736766,75.908579,FIR84$
8,28-02-2018 01:30,1,0,0,0,0,0,22.722247,75.915294,FIR93$
9,28-02-2018 19:00,0,0,0,1,0,0,22.722247,75.915294,FIR31$
10,28-02-2018 14:10,0,0,0,1,0,0,22.741662,75.869137,FIR84$
11,28-02-2018 14:25,0,0,0,1,0,0,22.741662,75.869137,FIR99$
12,28-02-2018 22:00,0,1,0,0,0,0,22.746877,75.883168,FIR110$
13,28-02-2018 22:00,0,0,0,1,0,0,22.744534,75.931421,FIR82$
14,28-02-2018 22:10,0,0,0,1,0,0,22.765772,75.870461,FIR77$
15,28-02-2018 12:00,1,0,0,0,0,0,22.767806,75.875984,FIR102$
16,28-02-2018 13:30,0,0,0,0,1,0,22.71521,75.870047,FIR84$
17,28-02-2018 03:00,0,0,0,1,0,0,22.698342,75.910757,FIR42$
18,28-02-2018 23:50,0,0,0,1,0,0,22.694114,75.904223,FIR78$
19,28-02-2018 19:00,1,0,0,0,0,0,22.711535,75.860105,FIR104$
20,28-02-2018 11:55,0,0,1,0,0,0,22.715121,75.856601,FIR91$
21,28-02-2018 11:00,0,0,0,1,0,0,22.719961,75.843657,FIR45$
22,28-02-2018 18:00,0,0,1,0,0,0,22.719961,75.843657,FIR91$
23,28-02-2018 01:00,0,0,0,1,0,0,22.727249,75.853214,FIR113$
24,28-02-2018 00:00,1,0,0,0,0,0,22.72692,,FIR16$
25,28-02-2018 22:10,0,0,1,0,0,0,22.72692,75.85158,FIR46$
26,28-02-2018 22:30,0,1,0,0,0,0,22.72692,75.85158,FIR34$
27,28-02-2018 08:40,0,0,1,0,0,0,22.723873,75.828416,FIR16$
28,28-02-2018 15:40,0,0,0,1,0,0,22.723873,75.828416,FIR107$
29,28-02-2018 15:50,0,0,0,1,0,0,22.723873,75.828416,FIR8$
30,28-02-2018 00:00,1,0,0,0,0,0,22.723873,75.828416,FIR78$
31,28-02-2018 15:00,0,0,0,1,0,0,22.670918,75.827524,FIR101$
32,28-02-2018 15:30,0,0,0,1,0,0,22.670918,75.827524,FIR65$
33,28-02-2018 19:05,0,0,0,1,0,0,22.670918,75.827524,FIR133$
34,28-02-2018 19:25,0,0,0,1,0,0,22.670918,75.827524,FIR115$
35,28-02-2018 19:50,0,0,0,1,0,0,22.670918,75.827524,FIR86$
36,28-02-2018 19:20,0,0,0,1,0,0,22.670918,75.827524,FIR71$
37,28-02-2018 13:00,0,0,0,1,0,0,22.74359,75.793494,FIR19$
38,28-02-2018 16:00,0,0,0,1,0,0,22.74359,75.793494,FIR83$
39,28-02-2018 21:45,0,0,0,1,0,0,22.709422,75.84624,FIR5$
40,28-02-2018 23:00,0,0,0,1,0,0,22.709422,75.84624,FIR80$
41,28-02-2018 19:30,0,0,1,0,0,0,22.683833,75.829296,FIR112$
42,28-02-2018 17:00,0,,0,0,0,0,22.683833,75.829296,FIR44$
43,28-02-2018 19:45,0,,0,0,0,0,22.683833,75.829296,FIR44$
44,28-02-2018 19:00,0,0,0,1,0,0,22.708925,75.853507,FIR109$
45,28-02-2018 20:00,0,0,0,1,0,0,22.708925,75.853507,FIR14$
46,28-02-2018 17:00,0,0,,0,0,0,22.705097,,FIR142$
47,28-02-2018 20:30,0,0,0,1,0,0,22.692111,75.867548,FIR63$
48,28-02-2018 15:50,0,1,0,0,0,0,22.693141,75.827293,FIR36$
49,01-03-2018 12:00,1,0,0,0,0,0,22.66215,75.9035,FIR124$
50,01-03-2018 14:30,1,0,0,0,0,0,22.66215,75.9035,FIR109$
51,03-01-2018 16:30,1,0,0,0,0,0,22.66215,75.9035,FIR80$
52,01-03-2018 22:30,1,0,0,0,0,0,22.7462,75.8682,FIR133$
53,01-03-2018 18:35,,0,0,0,0,0,22.7278,75.8046,FIR8$
54,01-03-2018 16:40,1,0,0,0,0,0,22.713,75.8236,FIR143$
55,01-03-2018 01:45,1,0,0,0,0,0,22.6709,75.8275,FIR24$
56,01-03-2018 12:00,1,0,0,0,0,0,22.8514,75.5422,FIR1$
57,01-03-2018 12:20,0,0,1,0,0,0,22.7411,75.8512,FIR100$
58,01-03-2018 17:20,0,0,1,0,0,0,22.7411,75.8512,FIR119$
59,01-03-2018 15:35,0,0,1,0,0,0,22.66215,75.9035,FIR124$
60,01-03-2018 22:35,0,0,1,0,0,0,22.7094,75.8779,FIR146$
61,01-03-2018 16:20,0,0,1,0,0,0,22.5778,75.7796,FIR65$
62,01-03-2018 17:30,0,0,1,0,0,0,22.5778,75.7796,FIR61$
63,01-03-2018 15:25,0,0,1,0,0,0,22.6854,75.6143,FIR114$
64,01-03-2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR44$
65,01-03-2018 20:45,0,0,0,1,0,0,22.6905,75.8191,FIR71$
66,01-03-2018 11:45,0,0,0,1,0,0,22.6905,75.8191,FIR141$
67,01-03-2018 19:50,0,0,0,0,1,0,22.7368,75.9086,FIR166$
68,01-03-2018 15:30,0,,0,0,,0,22.7462,75.8682,FIR18$
69,01-03-2018 16:05,0,0,0,0,1,0,22.7571,75.8822,FIR69$
70,01-03-2018 15:15,0,,0,0,0,0,22.713,75.8236,FIR115$
71,01-03-2018 15:20,0,1,0,0,0,0,22.713,75.8236,FIR41$
72,,0,0,0,1,0,0,22.7373,75.8849,FIR18$
73,01-03-2018 22:30,,0,0,0,0,0,22.7406,75.8509,FIR154$
74,01-03-2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR145$
75,01-03-2018 08:55,1,0,0,0,0,0,22.7115,75.8601,FIR157$
76,01-03-2018 14:20,1,0,0,0,0,0,22.7571,75.8822,FIR142$
77,01-03-2018 00:55,0,0,1,0,0,0,22.72,75.8437,FIR73$
78,01-03-2018 18:35,0,0,0,1,0,0,22.7269,75.8516,FIR32$
79,01-03-2018 12:05,1,0,0,0,0,0,22.6905,75.8191,FIR15$
80,03-03-2018 20:10,1,0,0,0,0,0,22.7177,75.8647,FIR108$
81,03-03-2018 20:05,1,0,0,0,0,0,22.7182,75.8749,FIR144$
82,03-03-2018 19:45,1,0,0,0,0,0,22.7533,75.8937,FIR34$
83,03-03-2018 15:30,,0,0,0,0,0,22.7406,75.8509,FIR109$
84,03-03-2018 16:00,1,0,0,0,0,0,22.7406,75.8509,FIR131$
85,03-03-2018 13:40,0,0,1,0,0,0,22.7244,75.8839,FIR118$
86,03-03-2018 17:40,0,0,1,0,0,0,22.7152,75.87,FIR75$
87,03-03-2018 12:50,0,0,1,0,0,0,22.66215,75.9035,FIR157$
88,,0,0,1,0,0,0,22.7406,75.8509,FIR118$
89,03-03-2018 23:10,0,0,1,0,0,0,22.713,75.8236,FIR177$
90,03-03-2018 20:40,0,0,1,0,0,0,22.6854,75.6143,FIR12$
91,03-03-2018 04:10,0,0,0,1,0,0,22.7853,75.9057,FIR52$
92,03-03-2018 20:05,0,0,0,1,0,0,22.7462,75.8682,FIR179$
93,03-03-2018 00:15,0,0,0,1,0,0,22.72,75.8437,FIR137$
94,03-03-2018 22:50,0,0,0,1,0,0,22.713,75.8236,FIR28$
95,03-03-2018 23:40,0,0,0,0,1,0,22.7368,75.9086,FIR169$
96,03-03-2018 14:10,0,0,0,0,,0,22.7278,75.8046,FIR112$
97,03-03-2018 22:50,0,0,1,0,0,0,22.7368,75.9086,FIR125$
98,03-03-2018 03:15,0,0,1,0,0,0,22.5524,75.7565,FIR130$
99,,0,0,1,0,0,0,22.814795,75.935097,FIR0$
100,03-03-2018 17:50,0,0,,0,0,0,22.8514,75.5422,FIR134$
101,03-03-2018 21:20,0,0,0,1,0,0,22.7462,75.8682,FIR19$
102,03-03-2018 11:20,0,0,1,0,0,0,22.7406,75.8509,FIR86$
103,03-03-2018 14:00,0,0,0,1,0,0,22.7406,,FIR75$
104,04-03-2018 09:00,0,0,0,1,0,0,22.724,75.8621,FIR106$
105,04-03-2018 19:05,0,0,1,0,0,0,22.7224,75.8743,FIR32$
106,04-03-2018 14:30,0,0,,0,0,0,22.7096,75.8885,FIR61$
107,04-03-2018 23:05,0,0,0,1,0,0,22.7145,75.8802,FIR37$
108,04-03-2018 22:00,0,0,0,1,0,0,22.7007,75.8672,FIR78$
109,04-03-2018 18:30,0,0,0,1,0,0,22.7428,75.9034,FIR10$
110,04-03-2018 22:00,0,0,0,1,0,0,22.7073,75.9131,FIR170$
111,04-03-2018 13:40,0,0,1,0,0,0,22.7093,75.9014,FIR128$
112,04-03-2018 18:00,1,0,0,0,0,0,22.706,75.8605,FIR26$
113,04-03-2018 13:30,0,0,0,1,0,0,22.6962,75.8875,FIR16$
114,04-03-2018 21:30,0,0,1,0,0,0,22.6474,75.9031,FIR80$
115,04-03-2018 22:00,0,0,0,1,0,0,22.7048,75.8366,FIR83$
116,04-03-2018 08:00,0,0,,0,0,0,22.68883,75.83114,FIR142$
117,04-03-2018 20:00,0,0,0,1,0,0,22.79283,75.738,FIR184$
118,04-03-2018 08:30,0,0,0,1,0,0,22.53765,75.83305,FIR83$
119,04-03-2018 17:00,0,0,0,0,0,,22.539,75.911397,FIR109$
120,04-03-2018 21:00,0,0,1,0,0,0,22.72522,75.8713,FIR87$
121,05-03-2018 06:15,0,0,1,0,0,0,22.7236,75.8591,FIR104$
122,05-03-2018 23:00,0,0,0,1,0,0,22.737,75.88501,FIR124$
123,05-03-2018 07:30,0,0,1,0,0,0,22.737,75.88501,FIR201$
124,05-03-2018 19:30,0,1,0,0,0,0,22.7379,75.897,FIR80$
125,05-03-2018 20:00,0,0,1,0,0,0,22.7657,75.8859,FIR20$
126,05-03-2018 13:30,0,0,0,,,0,22.7813,75.9034,FIR121$
127,05-03-2018 10:00,0,0,1,0,0,0,22.726,75.927,FIR0$
128,05-03-2018 14:00,0,0,1,0,0,0,22.726,75.927,FIR74$
129,05-03-2018 23:10,0,0,1,0,0,0,22.7462,75.879,FIR18$
130,05-03-2018 19:05,1,0,0,0,0,0,22.794868,75.853759,FIR183$
131,05-03-2018 19:10,1,0,0,0,0,0,22.699621,75.859932,FIR204$
132,05-03-2018 03:30,0,0,0,1,0,0,22.710027,75.862469,FIR43$
133,05-03-2018 18:45,,0,0,0,0,0,22.698714,75.868101,FIR77$
134,05-03-2018 12:10,1,0,0,0,0,0,22.725692,75.838532,FIR18$
135,05-03-2018 14:25,0,0,1,0,0,0,22.728529,75.845047,FIR93$
136,05-03-2018 15:40,0,0,1,0,0,0,22.728529,75.845047,FIR77$
137,05-03-2018 00:45,0,0,0,1,0,0,22.706607,75.838129,FIR62$
138,05-03-2018 13:15,0,0,0,1,0,0,22.737303,75.885012,FIR57$
139,05-03-2018 14:00,0,0,1,0,0,0,22.696486,75.831778,FIR15$
140,05-03-2018 22:20,0,0,1,0,0,0,22.682472,75.837122,FIR238$
141,05-03-2018 19:45,1,0,0,0,0,0,22.690853,75.770579,FIR59$
142,05-03-2018 14:55,1,0,0,0,0,0,22.682074,75.852002,FIR153$
143,05-03-2018 21:40,0,0,1,0,0,0,22.671956,75.830021,FIR28$
144,05-03-2018 22:00,0,0,0,0,0,,22.531931,,FIR113$
145,05-03-2018 19:10,0,0,1,0,0,0,22.929638,75.914387,FIR193$
146,05-03-2018 21:00,0,0,0,1,0,0,22.539009,75.911397,FIR225$
147,05-03-2018 18:15,0,0,0,1,0,0,22.851444,75.542195,FIR146$
148,06-03-2018 11:40,0,0,0,1,0,0,22.727177,75.84129,FIR108$
149,06-03-2018 17:30,0,0,1,0,0,0,22.728835,75.8796,FIR132$
150,06-03-2018 15:20,0,0,1,0,0,0,22.725116,75.887766,FIR18$
151,06-03-2018 21:15,0,0,0,1,0,0,22.738098,75.887258,FIR242$
152,06-03-2018 20:45,0,0,0,0,1,0,22.730898,75.913329,FIR68$
153,06-03-2018 13:45,0,0,1,0,0,0,22.703141,75.861505,FIR211$
154,06-03-2018 15:30,0,0,0,1,0,0,22.701789,75.866702,FIR183$
155,06-03-2018 17:25,0,0,0,1,0,0,22.69968,75.864652,FIR79$
156,06-03-2018 18:40,0,0,1,0,0,0,22.711535,75.860105,FIR82$
157,06-03-2018 14:30,0,0,1,0,0,0,22.711535,75.860105,FIR219$
158,06-03-2018 20:30,0,0,0,1,0,0,22.757062,75.882186,FIR94$
159,06-03-2018 01:35,0,0,0,1,0,0,22.757062,75.882186,FIR34$
160,06-03-2018 11:30,0,0,1,0,0,0,22.70607,75.860504,FIR97$
161,06-03-2018 10:10,0,0,0,1,0,0,22.714156,75.856339,FIR80$
162,07-03-2018 14:50,0,0,1,0,0,0,22.72675,75.881079,FIR211$
163,07-03-2018 20:40,1,0,0,0,0,0,22.721868,75.874134,FIR56$
164,07-03-2018 13:35,0,0,0,0,1,0,22.72104,75.903652,FIR140$
165,07-03-2018 22:55,0,0,1,0,0,0,22.729645,75.897313,FIR152$
166,7/3/2018 16.42 ,0,0,0,1,0,0,22.813268,75.848615,FIR124$
167,7/3/2018 17.28,0,0,0,1,0,0,22.745585,75.860658,FIR51$
168,07-03-2018 18:05,1,0,0,0,0,0,22.744118,75.894023,FIR38$
169,07-03-2018 14:00,,0,0,0,0,0,22.792347,75.907511,FIR0$
170,07-03-2018 16:00,0,,,0,0,0,22.792347,75.907511,FIR84$
171,07-03-2018 18:00,0,0,0,1,0,0,22.741773,75.923824,FIR56$
172,07-03-2018 00:35,0,0,0,1,0,0,22.741773,75.923824,FIR180$
173,07-03-2018 20:20,0,0,1,0,0,0,22.728835,75.8796,FIR182$
174,07-03-2018 13:00,0,0,0,1,0,0,22.771026,75.851612,FIR132$
175,07-03-2018 16:15,0,0,0,1,0,0,22.707853,75.860957,FIR9$
176,07-03-2018 17:00,0,0,0,1,0,0,22.707853,75.860957,FIR56$
177,07-03-2018 19:05,0,0,1,0,0,0,22.710027,75.862469,FIR26$
178,07-03-2018 12:50,,0,0,0,0,0,22.683873,75.879972,FIR10$
179,07-03-2018 21:05,0,0,0,1,0,0,22.673236,75.874455,FIR80$
180,07-03-2018 12:20,0,0,1,0,0,0,22.714573,75.846375,FIR68$
181,07-03-2018 20:20,1,0,0,0,0,0,22.707243,75.842508,FIR280$
182,07-03-2018 20:40,0,0,1,0,0,0,22.713983,75.841481,FIR70$
183,07-03-2018 19:55,0,0,0,0,1,0,22.70976,75.830908,FIR95$
184,07-03-2018 21:20,0,0,0,1,0,0,22.708832,75.828798,FIR230$
185,07-03-2018 03:50,0,0,0,1,0,0,22.71297,75.82358,FIR185$
186,07-03-2018 21:10,0,0,0,1,0,0,22.693481,75.821483,FIR223$
187,07-03-2018 12:10,0,0,1,0,0,0,22.531931,75.769126,FIR102$
188,07-03-2018 10:35,0,0,1,0,0,0,22.719569,,FIR125$
189,07-03-2018 23:45,0,0,1,0,0,0,22.686437,76.032055,FIR217$
190,28-02-2018 21:00,1,0,0,0,0,0,22.73726,75.875987,FIR182$
191,28-02-2018 21:15,1,0,0,0,0,0,22.720992,75.876083,FIR67$
192,28-02-2018 10:15,0,0,1,0,0,0,22.736676,75.883168,FIR192$
193,28-02-2018 10:15,0,0,1,0,0,0,22.746527,75.887139,FIR129$
194,28-02-2018 10:30,0,0,1,0,0,0,22.769531,75.888772,FIR195$
195,28-02-2018 14:15,0,0,0,1,0,0,22.735218,75.913366,FIR90$
196,28-02-2018 08:00,0,0,0,0,1,0,22.736766,75.908579,FIR290$
197,28-02-2018 03:30,0,0,0,1,0,0,22.736766,75.908579,FIR260$
198,28-02-2018 01:30,1,0,0,0,0,0,22.722247,75.915294,FIR205$
199,28-02-2018 19:00,0,0,0,1,0,0,22.722247,75.915294,FIR196$
200,28-02-2018 14:10,0,0,0,1,0,0,22.741662,75.869137,FIR243$
201,28-02-2018 14:25,0,0,0,1,0,0,22.741662,75.869137,FIR251$
202,28-02-2018 22:00,0,,0,0,0,0,22.746877,75.883168,FIR85$
203,28-02-2018 22:00,0,0,0,1,0,0,22.744534,75.931421,FIR39$
204,28-02-2018 22:10,0,0,0,1,0,0,22.765772,75.870461,FIR268$
205,28-02-2018 12:00,1,0,0,0,0,0,22.767806,75.875984,FIR249$
206,,0,0,0,0,,0,22.71521,75.870047,FIR8$
207,28-02-2018 03:00,0,0,0,1,0,0,22.698342,75.910757,FIR291$
208,28-02-2018 23:50,0,0,0,1,0,0,22.694114,75.904223,FIR63$
209,28-02-2018 19:00,1,0,0,0,0,0,22.711535,75.860105,FIR64$
210,28-02-2018 11:55,0,0,1,0,0,0,22.715121,75.856601,FIR267$
211,28-02-2018 11:00,0,0,0,1,0,0,22.719961,75.843657,FIR290$
212,28-02-2018 18:00,0,0,1,0,0,0,22.719961,75.843657,FIR307$
213,28-02-2018 01:00,0,0,0,1,0,0,22.727249,75.853214,FIR304$
214,28-02-2018 00:00,1,0,0,0,0,0,22.72692,75.85158,FIR146$
215,28-02-2018 22:10,0,0,1,0,0,0,22.72692,75.85158,FIR263$
216,28-02-2018 22:30,0,1,0,0,0,0,22.72692,75.85158,FIR52$
217,28-02-2018 08:40,0,0,1,0,0,0,22.723873,75.828416,FIR13$
218,28-02-2018 15:40,0,0,0,1,0,0,22.723873,75.828416,FIR263$
219,,0,0,0,,0,0,22.723873,75.828416,FIR220$
220,28-02-2018 00:00,,0,0,0,0,0,22.723873,75.828416,FIR234$
221,28-02-2018 15:00,0,0,0,1,0,0,22.670918,75.827524,FIR5$
222,28-02-2018 15:30,0,0,0,1,0,0,22.670918,75.827524,FIR70$
223,28-02-2018 19:05,0,0,0,1,0,0,22.670918,75.827524,FIR156$
224,28-02-2018 19:25,0,0,0,1,0,0,22.670918,75.827524,FIR211$
225,28-02-2018 19:50,0,0,0,1,0,0,22.670918,75.827524,FIR86$
226,28-02-2018 19:20,0,0,0,,0,0,22.670918,75.827524,FIR314$
227,28-02-2018 13:00,0,0,0,1,0,0,22.74359,75.793494,FIR212$
228,28-02-2018 16:00,0,0,0,1,0,0,22.74359,75.793494,FIR145$
229,28-02-2018 21:45,0,0,0,1,0,0,22.709422,75.84624,FIR225$
230,28-02-2018 23:00,0,0,0,1,0,0,22.709422,,FIR276$
231,,0,0,1,0,0,0,22.683833,75.829296,FIR15$
232,28-02-2018 17:00,0,,0,0,0,0,22.683833,75.829296,FIR55$
233,28-02-2018 19:45,0,1,0,0,0,0,22.683833,75.829296,FIR263$
234,28-02-2018 19:00,0,0,0,1,0,0,22.708925,75.853507,FIR40$
235,28-02-2018 20:00,0,0,0,1,0,0,22.708925,75.853507,FIR198$
236,28-02-2018 17:00,0,0,1,0,0,0,22.705097,75.888405,FIR70$
237,28-02-2018 20:30,0,0,0,,0,0,22.692111,75.867548,FIR179$
238,28-02-2018 15:50,0,1,0,0,0,0,22.693141,75.827293,FIR222$
239,01-03-2018 12:00,1,0,0,0,0,0,22.66215,75.9035,FIR128$
240,01-03-2018 14:30,1,0,0,0,0,0,22.66215,75.9035,FIR98$
241,03-01-2018 16:30,1,0,0,0,0,0,22.66215,75.9035,FIR243$
242,01-03-2018 22:30,1,0,0,0,0,0,22.7462,75.8682,FIR12$
243,01-03-2018 18:35,1,0,0,0,0,0,22.7278,75.8046,FIR321$
244,,1,0,0,0,0,0,22.713,75.8236,FIR340$
245,01-03-2018 01:45,,0,0,0,0,0,22.6709,75.8275,FIR327$
246,01-03-2018 12:00,1,0,0,0,0,0,22.8514,75.5422,FIR67$
247,01-03-2018 12:20,0,0,1,0,0,0,22.7411,75.8512,FIR231$
248,01-03-2018 17:20,0,0,1,0,0,0,22.7411,75.8512,FIR263$
249,01-03-2018 15:35,0,0,1,0,0,0,22.66215,75.9035,FIR71$
250,01-03-2018 22:35,0,0,1,0,0,0,22.7094,75.8779,FIR244$
251,01-03-2018 16:20,0,0,1,0,0,0,22.5778,75.7796,FIR27$
252,01-03-2018 17:30,0,0,1,0,0,0,22.5778,75.7796,FIR285$
253,01-03-2018 15:25,0,0,1,0,0,0,22.6854,75.6143,FIR169$
254,01-03-2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR85$
255,,0,0,0,1,0,0,22.6905,75.8191,FIR185$
256,01-03-2018 11:45,0,0,0,1,0,0,22.6905,75.8191,FIR47$
257,,0,0,0,0,1,0,22.7368,75.9086,FIR248$
258,01-03-2018 15:30,0,0,0,0,1,0,22.7462,75.8682,FIR76$
259,01-03-2018 16:05,0,0,0,0,,0,22.7571,75.8822,FIR153$
260,01-03-2018 15:15,0,1,0,0,0,0,22.713,75.8236,FIR285$
261,01-03-2018 15:20,0,,0,0,0,0,22.713,75.8236,FIR357$
262,01-03-2018 22:20,0,0,0,1,0,0,22.7373,75.8849,FIR329$
263,01-03-2018 22:30,1,0,0,0,0,0,22.7406,75.8509,FIR207$
264,01-03-2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR114$
265,01-03-2018 08:55,1,0,0,0,0,0,22.7115,75.8601,FIR358$
266,01-03-2018 14:20,1,0,0,0,0,0,22.7571,75.8822,FIR211$
267,01-03-2018 00:55,0,0,1,0,0,0,22.72,75.8437,FIR231$
268,01-03-2018 18:35,0,0,0,1,0,0,22.7269,75.8516,FIR201$
269,01-03-2018 12:05,1,0,0,0,0,0,22.6905,75.8191,FIR8$
270,03-03-2018 20:10,1,0,0,0,0,0,22.7177,75.8647,FIR181$
271,03-03-2018 20:05,1,0,0,0,0,0,22.7182,75.8749,FIR288$
272,03-03-2018 19:45,,0,0,0,0,0,22.7533,75.8937,FIR305$
273,03-03-2018 15:30,1,0,0,0,0,0,22.7406,75.8509,FIR318$
274,03-03-2018 16:00,1,0,0,0,0,0,22.7406,75.8509,FIR223$
275,03-03-2018 13:40,0,0,1,0,0,0,22.7244,75.8839,FIR276$
276,03-03-2018 17:40,0,0,1,0,0,0,22.7152,75.87,FIR209$
277,03-03-2018 12:50,0,0,1,0,0,0,22.66215,75.9035,FIR322$
278,03-03-2018 13:00,0,0,1,0,0,0,22.7406,75.8509,FIR356$
279,03-03-2018 23:10,0,0,1,0,0,0,22.713,75.8236,FIR285$
280,03-03-2018 20:40,0,0,1,0,0,0,22.6854,75.6143,FIR93$
281,03-03-2018 04:10,0,0,0,1,0,0,22.7853,75.9057,FIR65$
282,03-03-2018 20:05,0,0,0,1,0,0,22.7462,75.8682,FIR296$
283,03-03-2018 00:15,0,0,0,1,0,0,22.72,75.8437,FIR178$
284,03-03-2018 22:50,0,0,0,1,0,0,22.713,75.8236,FIR111$
285,03-03-2018 23:40,0,0,0,0,1,0,22.7368,75.9086,FIR373$
286,03-03-2018 14:10,0,0,0,0,1,0,22.7278,75.8046,FIR208$
287,03-03-2018 22:50,0,0,1,0,0,0,22.7368,75.9086,FIR306$
288,03-03-2018 03:15,0,0,1,0,0,0,22.5524,75.7565,FIR339$
289,03-03-2018 16:10,0,0,1,0,0,0,22.814795,75.935097,FIR95$
290,03-03-2018 17:50,0,0,1,0,0,0,22.8514,75.5422,FIR346$
291,03-03-2018 21:20,0,0,0,1,0,0,22.7462,75.8682,FIR331$
292,03-03-2018 11:20,0,0,1,0,0,0,22.7406,75.8509,FIR390$
293,03-03-2018 14:00,0,0,0,1,0,0,22.7406,75.8509,FIR190$
294,04-03-2018 09:00,0,0,0,1,0,0,22.724,75.8621,FIR128$
295,04-03-2018 19:05,0,0,1,0,0,0,22.7224,75.8743,FIR125$
296,04-03-2018 14:30,0,0,1,0,0,0,22.7096,75.8885,FIR233$
297,04-03-2018 23:05,0,0,0,1,0,0,22.7145,75.8802,FIR260$
298,04-03-2018 22:00,0,0,0,1,0,0,22.7007,75.8672,FIR361$
299,04-03-2018 18:30,0,0,0,1,0,0,22.7428,75.9034,FIR358$
300,04-03-2018 22:00,0,0,0,1,0,0,22.7073,75.9131,FIR242$
301,04-03-2018 13:40,0,0,1,0,0,0,22.7093,75.9014,FIR129$
302,04-03-2018 18:00,1,0,0,0,0,0,22.706,75.8605,FIR282$
303,04-03-2018 13:30,0,0,0,1,0,0,22.6962,75.8875,FIR190$
304,04-03-2018 21:30,0,0,1,0,0,0,22.6474,75.9031,FIR5$
305,04-03-2018 22:00,0,0,0,1,0,0,22.7048,,FIR390$
306,04-03-2018 08:00,0,0,1,0,0,0,22.68883,75.83114,FIR247$
307,04-03-2018 20:00,0,0,0,1,0,0,22.79283,75.738,FIR48$
308,04-03-2018 08:30,0,0,0,1,0,0,22.53765,75.83305,FIR84$
309,04-03-2018 17:00,0,0,0,0,0,,22.539,75.911397,FIR342$
310,04-03-2018 21:00,0,0,1,0,0,0,22.72522,75.8713,FIR273$
311,05-03-2018 06:15,0,0,1,0,0,0,22.7236,75.8591,FIR51$
312,05-03-2018 23:00,0,0,0,1,0,0,22.737,,FIR384$
313,05-03-2018 07:30,0,0,1,0,0,0,22.737,75.88501,FIR239$
314,05-03-2018 19:30,0,1,0,0,0,0,22.7379,75.897,FIR261$
315,05-03-2018 20:00,0,0,1,0,0,0,22.7657,75.8859,FIR245$
316,05-03-2018 13:30,0,0,0,1,0,0,22.7813,75.9034,FIR330$
317,05-03-2018 10:00,0,0,1,0,0,0,22.726,75.927,FIR403$
318,05-03-2018 14:00,0,0,1,0,0,0,22.726,75.927,FIR394$
319,05-03-2018 23:10,0,0,1,0,0,0,22.7462,75.879,FIR126$
320,05-03-2018 19:05,1,0,0,0,0,0,22.794868,75.853759,FIR110$
321,05-03-2018 19:10,1,0,0,0,0,0,22.699621,75.859932,FIR319$
322,05-03-2018 03:30,0,,0,,0,0,22.710027,75.862469,FIR140$
323,05-03-2018 18:45,1,0,0,0,0,0,22.698714,75.868101,FIR233$
324,05-03-2018 12:10,,0,0,0,0,0,22.725692,75.838532,FIR35$
325,05-03-2018 14:25,0,0,1,0,0,0,22.728529,75.845047,FIR144$
326,05-03-2018 15:40,0,0,1,0,0,0,22.728529,,FIR90$
327,05-03-2018 00:45,0,0,0,1,0,0,22.706607,75.838129,FIR406$
328,05-03-2018 13:15,0,0,0,1,0,0,22.737303,75.885012,FIR319$
329,05-03-2018 14:00,0,0,1,0,0,0,22.696486,75.831778,FIR312$
330,05-03-2018 22:20,0,0,1,0,0,0,22.682472,,FIR35$
331,05-03-2018 19:45,1,0,0,0,0,0,22.690853,75.770579,FIR220$
332,05-03-2018 14:55,1,0,0,0,0,0,22.682074,75.852002,FIR132$
333,05-03-2018 21:40,0,0,1,0,0,0,22.671956,75.830021,FIR135$
334,05-03-2018 22:00,0,0,0,0,0,,22.531931,75.769126,FIR261$
335,05-03-2018 19:10,0,0,1,0,0,0,22.929638,75.914387,FIR89$
336,05-03-2018 21:00,0,0,0,1,0,0,22.539009,75.911397,FIR100$
337,05-03-2018 18:15,0,0,0,1,0,0,22.851444,75.542195,FIR31$
338,06-03-2018 11:40,0,0,0,1,0,0,22.727177,75.84129,FIR326$
339,06-03-2018 17:30,0,0,1,0,0,0,22.728835,75.8796,FIR405$
340,06-03-2018 15:20,0,0,1,0,0,0,22.725116,75.887766,FIR159$
341,06-03-2018 21:15,0,0,0,1,0,0,22.738098,75.887258,FIR337$
342,06-03-2018 20:45,0,0,0,0,1,0,22.730898,75.913329,FIR14$
343,06-03-2018 13:45,0,0,1,0,0,0,22.703141,75.861505,FIR89$
344,06-03-2018 15:30,0,0,0,1,0,0,22.701789,75.866702,FIR326$
